Date,Open,High,Low,Close,Adj Close,Volume
2023-07-14,149.270004,150.630005,148.729996,150.050003,146.300659,6128500
2023-07-17,149.649994,150.160004,148.970001,148.990005,145.267151,4625300
2023-07-18,148.639999,150.479996,148.380005,149.270004,145.540161,5355200
2023-07-19,149.550003,150.820007,148.860001,150.289993,146.534668,6203600
2023-07-20,149.550003,150.750000,148.139999,150.559998,147.722855,6445400
2023-07-21,151.149994,153.669998,150.699997,152.929993,150.048187,9938100
2023-07-24,152.839996,153.949997,152.300003,153.419998,150.528946,5549500
2023-07-25,153.479996,153.860001,152.449997,153.779999,150.882172,5883800
2023-07-26,153.119995,154.839996,152.889999,153.940002,151.039169,7013800
2023-07-27,154.160004,154.600006,151.919998,152.110001,149.243652,7191600
2023-07-28,154.660004,157.479996,154.600006,156.410004,153.462631,9397300
2023-07-31,156.399994,157.679993,155.059998,156.300003,153.354691,7955200
2023-08-01,155.880005,157.169998,155.869995,156.250000,153.305618,5718800
2023-08-02,155.970001,157.729996,155.970001,156.589996,153.639221,5636000
2023-08-03,156.759995,157.699997,156.210007,157.000000,154.041504,5792700
2023-08-04,157.429993,157.729996,155.149994,155.279999,152.353897,4782800
2023-08-07,155.669998,157.149994,155.490005,156.919998,153.963013,4107400
2023-08-08,157.279999,157.630005,156.529999,157.089996,154.129807,4625500
2023-08-09,157.309998,158.089996,156.770004,156.889999,153.933563,4293200
2023-08-10,157.169998,158.380005,155.800003,156.110001,153.168259,4307800
2023-08-11,156.429993,157.460007,155.789993,157.020004,154.061127,3861200
2023-08-14,157.130005,157.529999,155.500000,155.789993,152.854294,4297600
2023-08-15,155.789993,155.970001,154.460007,154.789993,151.873138,6921100
2023-08-16,154.759995,155.729996,152.869995,153.210007,150.322922,6356800
2023-08-17,153.210007,153.559998,151.789993,152.110001,149.243652,6419500
2023-08-18,151.619995,152.889999,151.169998,152.539993,149.665527,5448200
2023-08-21,152.089996,152.779999,151.259995,151.770004,148.910065,4504700
2023-08-22,151.419998,152.149994,150.929993,151.830002,148.968918,4196000
2023-08-23,152.470001,153.479996,152.470001,153.250000,150.362152,4522500
2023-08-24,152.550003,154.679993,152.479996,152.539993,149.665527,4088900
2023-08-25,153.399994,154.080002,152.460007,153.539993,150.646683,3541500
2023-08-28,153.710007,154.369995,153.050003,153.779999,150.882172,3614700
2023-08-29,153.949997,154.039993,152.029999,153.869995,150.970459,4034600
2023-08-30,154.100006,154.869995,153.710007,154.039993,151.137253,3712200
2023-08-31,154.119995,155.160004,153.830002,154.339996,151.431625,5451400
2023-09-01,154.899994,155.279999,153.559998,154.509995,151.598419,4126300
2023-09-05,153.800003,154.850006,152.399994,152.440002,149.567429,5097000
2023-09-06,152.289993,152.449997,151.539993,152.139999,149.273071,3877400
2023-09-07,152.490005,154.190002,152.369995,153.589996,150.695755,4824800
2023-09-08,153.419998,153.460007,152.350006,152.929993,150.048187,3384700
2023-09-11,153.330002,155.100006,153.080002,154.750000,151.833893,4288500
2023-09-12,154.990005,155.149994,151.570007,152.029999,149.165146,4537800
2023-09-13,151.979996,153.589996,151.660004,153.089996,150.205170,4040600
2023-09-14,153.850006,154.919998,153.369995,154.770004,151.853516,4606800
2023-09-15,154.029999,155.320007,153.229996,153.470001,150.578018,10255600
2023-09-18,154.449997,154.479996,153.509995,154.050003,151.147079,3536500
2023-09-19,153.750000,154.059998,151.740005,153.600006,150.705566,4704200
2023-09-20,153.770004,154.779999,153.360001,153.470001,150.578018,5446400
2023-09-21,153.449997,153.710007,152.070007,152.139999,149.273071,5096400
2023-09-22,152.440002,153.339996,151.380005,151.580002,148.723633,6327000
2023-09-25,151.179993,151.279999,150.020004,150.660004,147.820969,5527000
2023-09-26,149.979996,150.360001,148.789993,149.320007,146.506226,6366500
2023-09-27,149.419998,149.699997,146.630005,147.339996,144.563538,5403700
2023-09-28,147.820007,147.979996,145.679993,146.339996,143.582352,6237100
2023-09-29,146.539993,146.770004,144.820007,145.860001,143.111420,6675100
2023-10-02,144.779999,145.600006,143.899994,145.190002,142.454041,5153800
2023-10-03,145.169998,146.490005,145.009995,145.490005,142.748398,4670600
2023-10-04,145.589996,146.309998,144.929993,145.970001,143.219360,4727800
2023-10-05,145.679993,146.089996,143.690002,143.800003,141.090240,5205700
2023-10-06,143.600006,144.559998,141.449997,144.089996,141.374786,7406300
2023-10-09,143.360001,143.970001,141.600006,143.360001,140.658539,5062200
2023-10-10,143.979996,145.220001,143.720001,144.779999,142.051773,5988900
2023-10-11,145.139999,145.559998,142.559998,143.000000,140.305313,5469100
2023-10-12,142.789993,143.929993,141.660004,143.320007,140.619278,5965600
2023-10-13,143.190002,145.029999,143.190002,144.690002,141.963470,7078900
2023-10-16,145.860001,147.059998,145.460007,146.070007,143.317459,6509800
2023-10-17,146.110001,146.820007,145.240005,146.259995,143.503876,6160100
2023-10-18,150.059998,151.300003,148.770004,150.029999,147.202850,10508500
2023-10-19,149.610001,150.279999,147.179993,148.250000,146.374451,8146000
2023-10-20,149.050003,149.880005,147.919998,148.050003,146.176987,7283900
2023-10-23,147.860001,149.500000,147.559998,148.149994,146.275711,5981800
2023-10-24,148.119995,150.070007,148.070007,149.899994,148.003571,6322000
2023-10-25,149.639999,151.190002,149.119995,150.600006,148.694733,6172900
2023-10-26,151.050003,151.380005,149.740005,149.800003,147.904846,7582100
2023-10-27,148.979996,149.949997,146.279999,147.160004,145.298248,8131800
2023-10-30,147.899994,149.550003,147.539993,149.259995,147.371658,5412800
2023-10-31,149.460007,150.259995,148.639999,150.029999,148.131943,6762100
2023-11-01,150.679993,150.679993,149.210007,149.610001,147.717239,5896900
2023-11-02,149.539993,151.649994,148.910004,151.440002,149.524109,5859200
2023-11-03,151.789993,152.289993,149.619995,150.070007,148.171432,6587700
2023-11-06,150.360001,151.250000,150.100006,150.940002,149.030426,6480800
2023-11-07,150.919998,151.250000,150.119995,150.589996,148.684845,6003800
2023-11-08,150.960007,151.199997,149.509995,150.009995,148.112183,4832600
2023-11-09,149.740005,150.350006,149.119995,150.350006,148.447891,6581500
2023-11-10,150.839996,151.440002,149.919998,151.410004,149.494476,5387200
2023-11-13,151.449997,152.899994,151.449997,152.460007,150.531189,6297500
2023-11-14,152.550003,153.500000,151.679993,152.119995,150.195480,7982600
2023-11-15,152.059998,152.389999,150.380005,151.419998,149.504349,7672600
2023-11-16,151.990005,152.889999,151.309998,152.830002,150.896515,7590500
2023-11-17,152.720001,152.839996,150.889999,151.070007,149.158783,8495600
2023-11-20,150.210007,151.029999,149.660004,150.270004,148.368896,6856500
2023-11-21,149.850006,150.009995,148.830002,149.610001,147.717239,7310400
2023-11-22,150.100006,151.479996,150.100006,151.020004,149.109421,4372700
2023-11-24,151.179993,151.740005,151.029999,151.380005,149.464859,2132500
2023-11-27,151.520004,151.639999,150.740005,151.240005,149.326630,6021300
2023-11-28,151.149994,152.770004,151.149994,152.289993,150.363327,6110400
2023-11-29,152.289993,152.449997,150.990005,151.130005,149.218018,5342700
2023-11-30,150.899994,153.630005,150.080002,153.520004,151.577789,9771300
2023-12-01,153.330002,153.490005,152.229996,152.660004,150.728668,5684600
2023-12-04,151.770004,152.529999,151.660004,152.059998,150.136261,6578300
2023-12-05,152.139999,152.610001,146.179993,146.759995,144.903305,11895800
2023-12-06,147.009995,147.160004,145.639999,146.649994,144.794693,7610000
2023-12-07,146.570007,147.100006,146.020004,146.500000,144.646606,6119600
2023-12-08,145.919998,146.240005,144.520004,145.149994,143.313675,6384000
2023-12-11,144.800003,145.869995,144.649994,145.820007,143.975204,8471200
2023-12-12,145.860001,146.229996,145.080002,145.940002,144.093689,6069200
2023-12-13,145.860001,148.649994,145.449997,148.580002,146.700287,9055500
2023-12-14,148.460007,148.550003,144.380005,144.660004,142.829865,10565200
2023-12-15,143.179993,144.250000,142.500000,143.960007,142.138733,14549700
2023-12-18,144.169998,147.490005,144.149994,146.169998,144.320755,8421800
2023-12-19,145.669998,146.339996,145.389999,146.169998,144.320755,5233600
2023-12-20,145.570007,146.070007,143.839996,143.910004,142.089371,7663800
2023-12-21,144.520004,144.789993,143.130005,144.259995,142.434937,6104700
2023-12-22,144.500000,145.630005,144.289993,145.279999,143.442017,4412800
2023-12-26,145.089996,146.169998,144.970001,145.940002,144.093689,3634900
2023-12-27,145.649994,146.309998,145.360001,146.059998,144.212158,4569400
2023-12-28,146.000000,146.009995,145.039993,145.729996,143.886322,5023000
2023-12-29,146.000000,146.960007,145.729996,146.539993,144.686081,5300900
2024-01-02,146.360001,149.410004,146.309998,148.740005,146.858261,7238400
2024-01-03,148.339996,149.199997,147.179993,147.839996,145.969635,7697500
2024-01-04,148.050003,149.270004,147.770004,148.649994,146.769379,7067400
2024-01-05,148.720001,148.869995,146.550003,147.419998,145.554947,5294200
2024-01-08,147.910004,148.919998,147.649994,148.690002,146.808899,8255300
2024-01-09,148.570007,149.399994,148.050003,149.300003,147.411179,9786800
2024-01-10,149.350006,150.000000,149.259995,149.940002,148.043076,8591100
2024-01-11,150.050003,150.800003,149.289993,150.509995,148.605850,6659400
2024-01-12,150.949997,151.300003,149.889999,150.600006,148.694733,5684700
2024-01-16,150.149994,151.500000,148.880005,149.789993,147.894958,8120100
2024-01-17,149.160004,150.600006,149.009995,149.940002,148.043076,6541400
2024-01-18,148.229996,148.399994,146.919998,148.139999,147.189575,6526200
2024-01-19,148.250000,148.619995,147.309998,147.570007,146.623245,7738600
2024-01-22,146.970001,148.210007,146.279999,147.860001,146.911377,11084100
2024-01-23,153.110001,156.399994,152.889999,153.979996,152.992111,19101600
2024-01-24,153.929993,154.229996,152.089996,152.119995,151.144043,11592700
2024-01-25,152.399994,155.660004,152.059998,155.619995,154.621582,10352500
2024-01-26,155.809998,156.160004,155.339996,156.139999,155.138260,8356600
2024-01-29,156.679993,157.330002,155.399994,156.160004,155.158127,8987400
2024-01-30,156.339996,157.919998,155.820007,157.490005,156.479599,7794700
2024-01-31,157.990005,158.500000,156.699997,157.139999,156.131836,8870000
2024-02-01,156.770004,159.300003,156.619995,159.179993,158.158752,7601100
2024-02-02,158.970001,159.600006,157.529999,158.089996,157.075745,7937700
2024-02-05,158.169998,159.000000,157.559998,158.210007,157.194977,6931900
2024-02-06,158.309998,159.070007,157.869995,158.960007,157.940170,6185400
2024-02-07,159.100006,159.830002,158.740005,159.119995,158.099136,7209300
2024-02-08,158.800003,159.100006,157.770004,158.639999,157.622223,6121600
2024-02-09,158.259995,158.339996,156.960007,157.419998,156.410049,5978000
2024-02-12,157.360001,157.610001,155.490005,157.110001,156.102036,5482000
2024-02-13,157.750000,158.970001,155.479996,156.270004,155.267426,6046800
2024-02-14,156.160004,156.160004,154.910004,155.630005,154.631531,5727300
2024-02-15,156.300003,157.419998,156.149994,157.009995,156.002670,6249200
2024-02-16,157.039993,158.449997,156.669998,157.509995,156.499466,6617600
2024-02-20,158.699997,159.789993,158.130005,158.509995,157.493042,6622100
2024-02-21,159.190002,160.399994,159.190002,160.399994,159.370926,7121000
2024-02-22,159.460007,161.089996,158.630005,160.559998,159.529892,6619500
2024-02-23,160.600006,161.740005,160.160004,161.029999,159.996887,5486500
2024-02-26,161.029999,161.169998,160.070007,160.220001,159.192078,4531900
2024-02-27,159.410004,159.800003,158.960007,159.300003,158.277985,3868200
2024-02-28,159.070007,160.119995,158.639999,160.050003,159.023178,3802900
2024-02-29,159.929993,160.110001,158.179993,158.940002,157.920303,8348100
2024-03-01,158.050003,159.029999,157.610001,158.850006,157.830872,4819800
2024-03-04,157.740005,159.759995,157.669998,159.559998,158.536316,3841600
2024-03-05,159.460007,159.990005,158.779999,159.320007,158.297867,4481600
2024-03-06,159.679993,159.990005,158.910004,159.570007,158.546265,5405700
2024-03-07,159.949997,160.910004,159.470001,160.619995,159.589508,4783900
2024-03-08,159.850006,161.250000,158.289993,160.350006,159.321259,5080200
2024-03-11,161.339996,162.619995,160.820007,161.550003,160.513550,5170900
2024-03-12,161.820007,162.520004,161.229996,161.929993,160.891098,4229100
2024-03-13,162.380005,162.729996,161.330002,162.300003,161.258743,5410500
2024-03-14,162.240005,162.619995,161.130005,161.500000,160.463867,5848100
2024-03-15,160.699997,161.500000,160.300003,161.380005,160.344650,10956900
2024-03-18,161.479996,162.720001,161.000000,161.210007,160.175735,6086300
2024-03-19,161.800003,162.169998,161.169998,161.830002,160.791748,6148100
2024-03-20,162.009995,162.399994,161.470001,161.990005,160.950729,4870300
2024-03-21,162.089996,162.460007,161.119995,161.860001,160.821564,5211500
2024-03-22,162.199997,162.410004,161.470001,161.660004,160.622849,6393200
2024-03-25,161.169998,161.660004,159.729996,160.190002,159.162277,7145600
2024-03-26,160.360001,161.139999,160.139999,160.550003,159.519974,5842700
2024-03-27,161.360001,162.740005,161.339996,162.610001,161.566742,6599700
2024-03-28,162.820007,163.139999,161.699997,162.250000,161.209061,7191500
2024-04-01,161.779999,162.070007,159.800003,160.580002,159.549774,5971900
2024-04-02,159.639999,160.710007,159.639999,160.570007,159.539841,6771200
2024-04-03,160.630005,160.880005,155.679993,156.149994,155.148193,9601800
2024-04-04,156.880005,157.080002,155.410004,155.449997,154.452682,6801700
2024-04-05,155.289993,157.059998,154.690002,156.100006,155.098526,5120800
2024-04-08,155.970001,156.699997,155.630005,156.039993,155.038895,5476800
2024-04-09,156.270004,156.750000,155.699997,156.660004,155.654922,4613800
2024-04-10,155.649994,157.580002,155.649994,157.240005,156.231201,7784900
2024-04-11,157.550003,157.600006,155.770004,155.839996,154.840179,8209800
2024-04-12,155.220001,155.970001,154.740005,155.330002,154.333450,6770500
2024-04-15,156.419998,156.820007,155.330002,155.449997,154.452682,5754000
2024-04-16,155.850006,156.940002,155.669998,155.949997,154.949478,6103300
2024-04-17,156.300003,157.119995,155.740005,156.960007,155.953003,6621900
2024-04-18,156.339996,157.630005,155.960007,157.289993,157.289993,7819300
2024-04-19,154.979996,158.179993,153.520004,158.139999,158.139999,12028400
2024-04-22,158.429993,161.289993,157.250000,160.539993,160.539993,8926300
2024-04-23,161.679993,162.100006,160.419998,161.500000,161.500000,7707300
2024-04-24,161.199997,162.860001,159.419998,162.600006,162.600006,7217600
2024-04-25,162.970001,164.320007,162.080002,162.550003,162.550003,7094600
2024-04-26,162.500000,163.320007,160.490005,161.289993,161.289993,5659800
2024-04-29,161.169998,161.789993,160.410004,161.660004,161.660004,4621000
2024-04-30,161.839996,163.350006,161.600006,163.199997,163.199997,8106100
2024-05-01,163.279999,164.240005,162.220001,163.399994,163.399994,7543000
2024-05-02,163.539993,164.490005,162.639999,163.839996,163.839996,5647500
2024-05-03,163.539993,164.710007,162.160004,164.460007,164.460007,5581500
2024-05-06,164.779999,164.979996,163.259995,164.440002,164.440002,5472400
2024-05-07,164.979996,166.039993,164.589996,165.759995,165.759995,6433000
2024-05-08,165.979996,166.369995,164.929993,165.070007,165.070007,4579400
2024-05-09,165.050003,166.330002,165.050003,166.039993,166.039993,4671100
2024-05-10,166.089996,167.360001,165.699997,166.850006,166.850006,4879400
2024-05-13,166.850006,167.649994,165.360001,165.869995,165.869995,5725500
2024-05-14,165.529999,166.070007,163.949997,165.759995,165.759995,6009800
2024-05-15,165.309998,166.679993,165.119995,166.509995,166.509995,5102700
2024-05-16,166.929993,168.339996,166.589996,167.860001,167.860001,6793600
2024-05-17,167.669998,168.000000,166.880005,167.639999,167.639999,4700800
2024-05-20,167.550003,167.880005,166.789993,167.309998,167.309998,3804600
2024-05-21,167.759995,168.539993,167.289993,168.350006,168.350006,5147100
2024-05-22,168.009995,168.429993,167.630005,167.809998,167.809998,4536700
2024-05-23,167.289993,168.110001,165.320007,165.490005,165.490005,4729800
2024-05-24,165.850006,166.309998,165.149994,165.330002,165.330002,3818300
